DOG,dog.10985.jpg,103708
DOG,dog.11492.jpg,113860
DOG,dog.12388.jpg,72356
DOG,dog.12283.jpg,89718
DOG,dog.11193.jpg,110944
DOG,dog.11368.jpg,65354
DOG,dog.12035.jpg,124022
DOG,dog.1017.jpg,90636
DOG,dog.11545.jpg,86102
DOG,dog.11033.jpg,114029
DOG,dog.11012.jpg,99574
DOG,dog.1623.jpg,104610
DOG,dog.1219.jpg,116002
DOG,dog.10290.jpg,113421
DOG,dog.10815.jpg,85959
DOG,dog.11564.jpg,135295
DOG,dog.10450.jpg,124645
DOG,dog.11390.jpg,103975
DOG,dog.1151.jpg,67112
DOG,dog.11470.jpg,137837
DOG,dog.11498.jpg,77144
DOG,dog.12343.jpg,100614
DOG,dog.11914.jpg,92519
DOG,dog.11090.jpg,96002
DOG,dog.12207.jpg,131776
DOG,dog.10114.jpg,66922
DOG,dog.11143.jpg,149167
DOG,dog.10225.jpg,128507
DOG,dog.11401.jpg,119457
DOG,dog.1101.jpg,109475
DOG,dog.11800.jpg,122080
DOG,dog.1523.jpg,145142
DOG,dog.11882.jpg,116970
DOG,dog.10002.jpg,98981
DOG,dog.12201.jpg,126359
DOG,dog.12131.jpg,125217
DOG,dog.12321.jpg,80898
DOG,dog.1608.jpg,81996
DOG,dog.1463.jpg,99973
DOG,dog.11648.jpg,106224
DOG,dog.11755.jpg,160567
DOG,dog.11339.jpg,124782
DOG,dog.10566.jpg,114933
DOG,dog.11366.jpg,114819
DOG,dog.12357.jpg,95861
DOG,dog.1222.jpg,100800
DOG,dog.11241.jpg,115983
DOG,dog.1542.jpg,91209
DOG,dog.10962.jpg,93084
DOG,dog.12099.jpg,145180
DOG,dog.12135.jpg,117905
DOG,dog.11727.jpg,148415
DOG,dog.10779.jpg,102433
DOG,dog.10294.jpg,91716
DOG,dog.12386.jpg,109214
DOG,dog.10351.jpg,110988
DOG,dog.12331.jpg,91515
DOG,dog.1023.jpg,130443
DOG,dog.11541.jpg,172126
DOG,dog.11573.jpg,101887
DOG,dog.11926.jpg,99202
DOG,dog.11944.jpg,108125
DOG,dog.11608.jpg,148417
DOG,dog.12305.jpg,124359
DOG,dog.11469.jpg,108289
DOG,dog.10872.jpg,105178
DOG,dog.10809.jpg,69739
DOG,dog.1278.jpg,114765
DOG,dog.10678.jpg,95021
DOG,dog.11670.jpg,106915
DOG,dog.1387.jpg,92881
DOG,dog.10511.jpg,113693
DOG,dog.10454.jpg,115743
DOG,dog.11602.jpg,103426
DOG,dog.10426.jpg,100192
DOG,dog.11285.jpg,94178
DOG,dog.11431.jpg,80379
DOG,dog.10857.jpg,104553
DOG,dog.1648.jpg,76881
DOG,dog.11675.jpg,107031
DOG,dog.11907.jpg,103801
DOG,dog.10666.jpg,88919
DOG,dog.11599.jpg,77556
DOG,dog.1636.jpg,143167
DOG,dog.10533.jpg,126733
DOG,dog.11938.jpg,60763
DOG,dog.10222.jpg,91045
DOG,dog.1560.jpg,133013
DOG,dog.11979.jpg,130415
DOG,dog.11013.jpg,119036
DOG,dog.11144.jpg,87664
DOG,dog.11311.jpg,91555
DOG,dog.11219.jpg,124387
DOG,dog.11693.jpg,91371
DOG,dog.11780.jpg,126349
DOG,dog.10743.jpg,100376
DOG,dog.1200.jpg,46582
DOG,dog.12263.jpg,96007
DOG,dog.1515.jpg,103693
DOG,dog.1449.jpg,97601
DOG,dog.12043.jpg,113241
DOG,dog.1224.jpg,109422
DOG,dog.10518.jpg,93101
DOG,dog.11562.jpg,110171
DOG,dog.11606.jpg,122249
DOG,dog.1006.jpg,115676
DOG,dog.11636.jpg,93345
DOG,dog.1616.jpg,86315
DOG,dog.1125.jpg,72888
DOG,dog.1575.jpg,134204
DOG,dog.12042.jpg,121213
DOG,dog.12406.jpg,114506
DOG,dog.1284.jpg,115698
DOG,dog.1541.jpg,155713
DOG,dog.1533.jpg,108867
DOG,dog.1403.jpg,112968
DOG,dog.10741.jpg,93200
DOG,dog.10909.jpg,127182
DOG,dog.10546.jpg,154784
DOG,dog.12433.jpg,125319
DOG,dog.10423.jpg,130910
DOG,dog.12152.jpg,78105
DOG,dog.1194.jpg,97310
DOG,dog.10903.jpg,156134
DOG,dog.12436.jpg,63871
DOG,dog.11423.jpg,93409
DOG,dog.10194.jpg,163108
DOG,dog.11754.jpg,60237
DOG,dog.1594.jpg,98789
DOG,dog.10679.jpg,85391
DOG,dog.10505.jpg,111475
DOG,dog.11208.jpg,132824
DOG,dog.11777.jpg,47905
DOG,dog.1201.jpg,105620
DOG,dog.12184.jpg,95905
DOG,dog.10082.jpg,124019
DOG,dog.10138.jpg,100845
DOG,dog.10288.jpg,109866
DOG,dog.11444.jpg,87653
DOG,dog.10134.jpg,123040
DOG,dog.10298.jpg,83316
DOG,dog.10369.jpg,147021
DOG,dog.11861.jpg,126356
DOG,dog.12304.jpg,113716
DOG,dog.11787.jpg,110972
DOG,dog.1600.jpg,93681
DOG,dog.1166.jpg,155387
DOG,dog.12095.jpg,112305
DOG,dog.10051.jpg,80959
DOG,dog.12312.jpg,151235
DOG,dog.11037.jpg,97850
DOG,dog.1333.jpg,169681
DOG,dog.1439.jpg,94927
DOG,dog.11058.jpg,90981
DOG,dog.11820.jpg,102640
DOG,dog.12272.jpg,102891
DOG,dog.1239.jpg,107443
DOG,dog.10976.jpg,122521
DOG,dog.10878.jpg,98234
DOG,dog.1402.jpg,85555
DOG,dog.11662.jpg,122382
DOG,dog.10750.jpg,94582
DOG,dog.11370.jpg,82127
DOG,dog.1567.jpg,97230
DOG,dog.10245.jpg,90813
DOG,dog.12252.jpg,133942
DOG,dog.11678.jpg,134028
DOG,dog.11879.jpg,67765
DOG,dog.11468.jpg,79989
DOG,dog.11936.jpg,128449
DOG,dog.11667.jpg,124116
DOG,dog.1268.jpg,125569
DOG,dog.10250.jpg,106689
DOG,dog.1486.jpg,116899
DOG,dog.1159.jpg,112543
DOG,dog.10835.jpg,130197
DOG,dog.11081.jpg,67617
DOG,dog.11957.jpg,104945
DOG,dog.11046.jpg,81914
DOG,dog.11920.jpg,72188
DOG,dog.10490.jpg,102449
DOG,dog.10417.jpg,95956
DOG,dog.1074.jpg,112320
DOG,dog.10579.jpg,137697
DOG,dog.1535.jpg,119921
DOG,dog.10597.jpg,135336
DOG,dog.10072.jpg,144020
DOG,dog.1252.jpg,74034
DOG,dog.11153.jpg,91682
DOG,dog.11061.jpg,89439
DOG,dog.11222.jpg,98011
DOG,dog.12067.jpg,116303
DOG,dog.11319.jpg,126029
DOG,dog.10405.jpg,108398
DOG,dog.1539.jpg,87552
DOG,dog.12267.jpg,87447
DOG,dog.11669.jpg,137535
DOG,dog.1339.jpg,113819
DOG,dog.11581.jpg,86686
DOG,dog.11737.jpg,114236
DOG,dog.10715.jpg,93878
DOG,dog.10156.jpg,122310
DOG,dog.12389.jpg,121327
DOG,dog.1453.jpg,70336
DOG,dog.10575.jpg,82422
DOG,dog.11188.jpg,102058
DOG,dog.10587.jpg,138499
DOG,dog.11146.jpg,86312
DOG,dog.10553.jpg,106164
DOG,dog.11491.jpg,80359
DOG,dog.11642.jpg,112652
DOG,dog.12085.jpg,68106
DOG,dog.10221.jpg,123701
DOG,dog.12340.jpg,122595
DOG,dog.1096.jpg,117491
DOG,dog.1530.jpg,129178
DOG,dog.10100.jpg,101094
DOG,dog.12000.jpg,120805
DOG,dog.11190.jpg,147329
DOG,dog.11154.jpg,119635
DOG,dog.12480.jpg,58738
DOG,dog.10121.jpg,100440
DOG,dog.12395.jpg,85833
DOG,dog.12341.jpg,107206
DOG,dog.11839.jpg,109595
DOG,dog.11908.jpg,102422
DOG,dog.10730.jpg,109549
DOG,dog.149.jpg,126107
DOG,dog.1082.jpg,104591
DOG,dog.10619.jpg,104999
DOG,dog.12120.jpg,113412
DOG,dog.11071.jpg,96469
DOG,dog.11845.jpg,160810
DOG,dog.1348.jpg,98880
DOG,dog.10381.jpg,101786
DOG,dog.12069.jpg,106529
DOG,dog.10425.jpg,112090
DOG,dog.11345.jpg,108247
DOG,dog.11112.jpg,99550
DOG,dog.11024.jpg,112568
DOG,dog.12419.jpg,162676
DOG,dog.1079.jpg,130710
DOG,dog.123.jpg,142137
DOG,dog.12026.jpg,103089
DOG,dog.10542.jpg,111462
DOG,dog.10762.jpg,119117
DOG,dog.1437.jpg,112902
DOG,dog.10180.jpg,107508
DOG,dog.10530.jpg,88527
DOG,dog.11261.jpg,92205
DOG,dog.11202.jpg,94195
DOG,dog.11603.jpg,97489
DOG,dog.11371.jpg,98108
DOG,dog.12098.jpg,68672
DOG,dog.11155.jpg,118880
DOG,dog.1137.jpg,85736
DOG,dog.10083.jpg,119914
DOG,dog.10884.jpg,111326
DOG,dog.11076.jpg,135252
DOG,dog.10280.jpg,108688
DOG,dog.10380.jpg,119675
DOG,dog.12287.jpg,67726
DOG,dog.12029.jpg,76895
DOG,dog.10543.jpg,112334
DOG,dog.10945.jpg,78659
DOG,dog.11110.jpg,106391
DOG,dog.11109.jpg,75064
DOG,dog.124.jpg,84592
DOG,dog.11466.jpg,138747
DOG,dog.11880.jpg,97218
DOG,dog.1331.jpg,76667
DOG,dog.1198.jpg,118020
DOG,dog.12212.jpg,114995
DOG,dog.10384.jpg,129839
DOG,dog.12007.jpg,113123
DOG,dog.10688.jpg,112269
DOG,dog.1400.jpg,115940
DOG,dog.10783.jpg,145352
DOG,dog.10594.jpg,103956
DOG,dog.11221.jpg,108089
DOG,dog.11275.jpg,155620
DOG,dog.10858.jpg,130831
DOG,dog.10413.jpg,143131
DOG,dog.10764.jpg,94103
DOG,dog.12469.jpg,90838
DOG,dog.12289.jpg,145344
DOG,dog.10628.jpg,139151
DOG,dog.11837.jpg,126430
DOG,dog.10354.jpg,121255
DOG,dog.12234.jpg,118267
DOG,dog.10538.jpg,171195
DOG,dog.11239.jpg,88484
DOG,dog.1073.jpg,114741
DOG,dog.1643.jpg,100997
DOG,dog.1460.jpg,132555
DOG,dog.12466.jpg,86948
DOG,dog.10108.jpg,130274
DOG,dog.10074.jpg,129544
DOG,dog.10706.jpg,92996
DOG,dog.1248.jpg,72836
DOG,dog.1398.jpg,74898
DOG,dog.11982.jpg,89547
DOG,dog.10408.jpg,104449
DOG,dog.1472.jpg,107375
DOG,dog.10125.jpg,89760
DOG,dog.1116.jpg,106653
DOG,dog.12141.jpg,62547
DOG,dog.10749.jpg,132490
DOG,dog.11886.jpg,85225
DOG,dog.11966.jpg,71299
DOG,dog.12483.jpg,81797
DOG,dog.11200.jpg,81739
DOG,dog.10559.jpg,100095
DOG,dog.11687.jpg,83157
DOG,dog.1503.jpg,117911
DOG,dog.12409.jpg,98664
DOG,dog.10850.jpg,161827
DOG,dog.10692.jpg,147990
DOG,dog.11939.jpg,130554
DOG,dog.12443.jpg,85521
DOG,dog.12155.jpg,74132
DOG,dog.10983.jpg,79255
DOG,dog.10164.jpg,120777
DOG,dog.1327.jpg,89295
DOG,dog.11088.jpg,97300
DOG,dog.12151.jpg,106718
DOG,dog.11475.jpg,123157
DOG,dog.10126.jpg,116616
DOG,dog.10466.jpg,119380
DOG,dog.11440.jpg,133154
DOG,dog.1110.jpg,99827
DOG,dog.11129.jpg,116393
DOG,dog.1483.jpg,113641
DOG,dog.11851.jpg,119707
DOG,dog.1358.jpg,116657
DOG,dog.11575.jpg,107770
DOG,dog.10713.jpg,105245
DOG,dog.11881.jpg,122788
DOG,dog.1316.jpg,107882
DOG,dog.1303.jpg,118367
DOG,dog.12370.jpg,153484
DOG,dog.1188.jpg,96529
DOG,dog.1144.jpg,85440
DOG,dog.10921.jpg,69089
DOG,dog.1467.jpg,135486
DOG,dog.1574.jpg,112552
DOG,dog.1312.jpg,81221
DOG,dog.1394.jpg,122179
DOG,dog.11277.jpg,93068
DOG,dog.1271.jpg,48191
DOG,dog.11093.jpg,68535
DOG,dog.11889.jpg,135828
DOG,dog.12394.jpg,107035
DOG,dog.10353.jpg,112140
DOG,dog.12024.jpg,53677
DOG,dog.11398.jpg,56971
DOG,dog.12378.jpg,115858
DOG,dog.12372.jpg,152915
DOG,dog.11698.jpg,60188
DOG,dog.10846.jpg,116328
DOG,dog.1511.jpg,104647
DOG,dog.10593.jpg,128714
DOG,dog.12477.jpg,96407
DOG,dog.12241.jpg,113737
DOG,dog.12071.jpg,111498
DOG,dog.1065.jpg,137196
DOG,dog.1628.jpg,93095
DOG,dog.10751.jpg,143155
DOG,dog.1255.jpg,63777
DOG,dog.11376.jpg,140097
DOG,dog.11681.jpg,91728
DOG,dog.1002.jpg,135913
DOG,dog.12360.jpg,96208
DOG,dog.10643.jpg,116975
DOG,dog.10793.jpg,118575
DOG,dog.12242.jpg,118061
DOG,dog.11481.jpg,123942
DOG,dog.10217.jpg,72439
DOG,dog.11328.jpg,115832
DOG,dog.1277.jpg,97344
DOG,dog.10128.jpg,98549
DOG,dog.12032.jpg,106634
DOG,dog.11296.jpg,115898
DOG,dog.11107.jpg,90429
DOG,dog.12054.jpg,91923
DOG,dog.10383.jpg,97533
DOG,dog.1399.jpg,109532
DOG,dog.10998.jpg,121383
DOG,dog.11850.jpg,115584
DOG,dog.136.jpg,111083
DOG,dog.1518.jpg,81185
DOG,dog.10340.jpg,122320
DOG,dog.10591.jpg,90740
DOG,dog.11367.jpg,157592
DOG,dog.10041.jpg,76075
DOG,dog.1054.jpg,165636
DOG,dog.10890.jpg,98720
DOG,dog.10608.jpg,96872
DOG,dog.11336.jpg,101735
DOG,dog.10568.jpg,87037
DOG,dog.10512.jpg,90257
DOG,dog.10639.jpg,165065
DOG,dog.1199.jpg,97995
DOG,dog.10653.jpg,100231
DOG,dog.12235.jpg,91645
DOG,dog.1025.jpg,97092
DOG,dog.10610.jpg,121568
DOG,dog.11890.jpg,114978
DOG,dog.12145.jpg,84844
DOG,dog.11250.jpg,119749
DOG,dog.10523.jpg,123393
DOG,dog.1361.jpg,116027
DOG,dog.10263.jpg,100339
DOG,dog.10771.jpg,67358
DOG,dog.1570.jpg,90430
DOG,dog.10032.jpg,111590
DOG,dog.10129.jpg,124380
DOG,dog.11572.jpg,157907
DOG,dog.11172.jpg,115433
DOG,dog.11965.jpg,123327
DOG,dog.11803.jpg,68280
DOG,dog.10658.jpg,131555
DOG,dog.12173.jpg,80466
DOG,dog.11645.jpg,106680
DOG,dog.11094.jpg,76630
DOG,dog.1302.jpg,106400
DOG,dog.147.jpg,68518
DOG,dog.11811.jpg,115993
DOG,dog.10565.jpg,115759
DOG,dog.12367.jpg,130522
DOG,dog.1433.jpg,112217
DOG,dog.11014.jpg,103100
DOG,dog.10289.jpg,92558
DOG,dog.12070.jpg,107240
DOG,dog.10943.jpg,84217
DOG,dog.1480.jpg,108165
DOG,dog.11467.jpg,123103
DOG,dog.10740.jpg,102100
DOG,dog.11108.jpg,106237
DOG,dog.10913.jpg,102188
DOG,dog.10683.jpg,105336
DOG,dog.10214.jpg,83783
DOG,dog.10852.jpg,99190
DOG,dog.10881.jpg,88159
DOG,dog.10602.jpg,118898
DOG,dog.11233.jpg,52490
DOG,dog.12138.jpg,107673
DOG,dog.11903.jpg,80782
DOG,dog.10828.jpg,139348
DOG,dog.10811.jpg,110542
DOG,dog.1584.jpg,101104
DOG,dog.11326.jpg,115288
DOG,dog.12195.jpg,111868
DOG,dog.1028.jpg,95422
DOG,dog.11147.jpg,82562
DOG,dog.1218.jpg,124848
DOG,dog.10685.jpg,111403
DOG,dog.11399.jpg,122753
DOG,dog.10299.jpg,87245
DOG,dog.10335.jpg,130879
DOG,dog.12404.jpg,112786
DOG,dog.11647.jpg,122660
DOG,dog.11377.jpg,89504
DOG,dog.11197.jpg,107953
DOG,dog.1301.jpg,91729
DOG,dog.10681.jpg,85275
DOG,dog.10218.jpg,88591
DOG,dog.1349.jpg,109162
DOG,dog.1179.jpg,104642
DOG,dog.10690.jpg,152705
DOG,dog.10935.jpg,72875
DOG,dog.1425.jpg,115334
DOG,dog.10109.jpg,134426
DOG,dog.10969.jpg,95102
DOG,dog.11474.jpg,82592
DOG,dog.11637.jpg,120000
DOG,dog.11664.jpg,128725
DOG,dog.1409.jpg,102713
DOG,dog.10404.jpg,107578
DOG,dog.1049.jpg,91653
DOG,dog.1551.jpg,121252
DOG,dog.1489.jpg,147556
DOG,dog.10907.jpg,113125
DOG,dog.10345.jpg,100206
DOG,dog.12037.jpg,172009
DOG,dog.12295.jpg,116891
DOG,dog.10070.jpg,84856
DOG,dog.10974.jpg,107109
DOG,dog.10899.jpg,113114
DOG,dog.10886.jpg,97591
DOG,dog.10322.jpg,86590
DOG,dog.12137.jpg,109561
DOG,dog.10501.jpg,89857
DOG,dog.1577.jpg,112323
DOG,dog.10283.jpg,98584
DOG,dog.103.jpg,103434
DOG,dog.10211.jpg,124667
DOG,dog.11916.jpg,99953
DOG,dog.11287.jpg,118275
DOG,dog.11346.jpg,129544
DOG,dog.10489.jpg,98281
DOG,dog.1250.jpg,100387
DOG,dog.10256.jpg,125469
DOG,dog.1622.jpg,30432
DOG,dog.10963.jpg,125808
DOG,dog.11218.jpg,156214
DOG,dog.11577.jpg,125194
DOG,dog.1122.jpg,74701
DOG,dog.10853.jpg,89475
DOG,dog.12362.jpg,115084
DOG,dog.10829.jpg,71220
DOG,dog.10528.jpg,69821
DOG,dog.1231.jpg,92652
DOG,dog.11934.jpg,85238
DOG,dog.10885.jpg,138871
DOG,dog.11114.jpg,140451
DOG,dog.1161.jpg,171781
DOG,dog.11316.jpg,99797
DOG,dog.11122.jpg,112593
DOG,dog.10664.jpg,89133
DOG,dog.1177.jpg,91437
DOG,dog.12031.jpg,115183
DOG,dog.11411.jpg,87259
DOG,dog.12123.jpg,115698
DOG,dog.1309.jpg,107945
DOG,dog.12444.jpg,128028
DOG,dog.10508.jpg,102226
DOG,dog.12105.jpg,91785
DOG,dog.11529.jpg,118662
DOG,dog.11035.jpg,123695
DOG,dog.10168.jpg,46423
DOG,dog.1456.jpg,66207
DOG,dog.10154.jpg,107280
DOG,dog.12273.jpg,101365
DOG,dog.10473.jpg,134766
DOG,dog.1134.jpg,72081
DOG,dog.11347.jpg,89907
DOG,dog.10120.jpg,111605
DOG,dog.10162.jpg,113752
DOG,dog.12226.jpg,75059
DOG,dog.1466.jpg,125192
DOG,dog.1138.jpg,123150
DOG,dog.12481.jpg,87814
DOG,dog.10034.jpg,132125
DOG,dog.10500.jpg,154439
DOG,dog.12418.jpg,138750
DOG,dog.10013.jpg,106012
DOG,dog.1396.jpg,92306
DOG,dog.10436.jpg,116387
DOG,dog.10572.jpg,75175
DOG,dog.12180.jpg,111700
DOG,dog.11120.jpg,59936
DOG,dog.137.jpg,102379
DOG,dog.12140.jpg,125961
DOG,dog.11415.jpg,93827
DOG,dog.12327.jpg,95358
DOG,dog.10516.jpg,161034
DOG,dog.11494.jpg,119778
DOG,dog.10520.jpg,121101
DOG,dog.11753.jpg,52812
DOG,dog.1566.jpg,112107
DOG,dog.1356.jpg,84579
DOG,dog.10855.jpg,114164
DOG,dog.10624.jpg,57451
DOG,dog.11765.jpg,105527
DOG,dog.12088.jpg,158361
DOG,dog.11588.jpg,113854
DOG,dog.12297.jpg,110334
DOG,dog.1597.jpg,106318
DOG,dog.1238.jpg,93151
DOG,dog.1158.jpg,98579
DOG,dog.11941.jpg,130621
DOG,dog.1031.jpg,95230
DOG,dog.1064.jpg,123868
DOG,dog.11742.jpg,120241
DOG,dog.1012.jpg,99862
DOG,dog.12392.jpg,117255
DOG,dog.11314.jpg,78169
DOG,dog.10718.jpg,143603
DOG,dog.10576.jpg,96791
DOG,dog.10099.jpg,138527
DOG,dog.12093.jpg,108380
DOG,dog.11086.jpg,131495
DOG,dog.12376.jpg,118515
DOG,dog.11220.jpg,121196
DOG,dog.12176.jpg,132119
DOG,dog.10992.jpg,87753
DOG,dog.12398.jpg,91196
DOG,dog.11283.jpg,107103
DOG,dog.1346.jpg,109396
DOG,dog.11532.jpg,53901
DOG,dog.10801.jpg,97286
DOG,dog.11744.jpg,116703
DOG,dog.11840.jpg,119979
DOG,dog.10758.jpg,114273
DOG,dog.10133.jpg,68121
DOG,dog.12493.jpg,112121
DOG,dog.159.jpg,60213
DOG,dog.10590.jpg,111263
DOG,dog.11480.jpg,125637
DOG,dog.1558.jpg,74955
DOG,dog.1376.jpg,104150
DOG,dog.11924.jpg,132476
DOG,dog.11449.jpg,102399
DOG,dog.1378.jpg,124736
DOG,dog.11663.jpg,109732
DOG,dog.10836.jpg,90244
DOG,dog.1645.jpg,115986
DOG,dog.11782.jpg,119314
DOG,dog.11064.jpg,102649
DOG,dog.12110.jpg,116641
DOG,dog.12353.jpg,86766
DOG,dog.1414.jpg,106319
DOG,dog.11864.jpg,81642
DOG,dog.163.jpg,147414
DOG,dog.10390.jpg,83565
DOG,dog.1034.jpg,135215
DOG,dog.11984.jpg,108884
DOG,dog.11605.jpg,92828
DOG,dog.10399.jpg,127902
DOG,dog.10529.jpg,167227
DOG,dog.12347.jpg,86731
DOG,dog.10358.jpg,111473
DOG,dog.10723.jpg,134701
DOG,dog.11616.jpg,103751
DOG,dog.11883.jpg,94393
DOG,dog.11382.jpg,149033
DOG,dog.12448.jpg,102645
DOG,dog.10103.jpg,115001
DOG,dog.11405.jpg,125223
DOG,dog.12039.jpg,115522
DOG,dog.11808.jpg,80284
DOG,dog.12393.jpg,92020
DOG,dog.12499.jpg,120547
DOG,dog.12495.jpg,65928
DOG,dog.10227.jpg,105937
DOG,dog.1097.jpg,65668
DOG,dog.11080.jpg,109475
DOG,dog.10854.jpg,87335
DOG,dog.10780.jpg,121167
DOG,dog.11496.jpg,109373
DOG,dog.11425.jpg,142468
DOG,dog.10912.jpg,86964
DOG,dog.11292.jpg,110263
DOG,dog.11289.jpg,114218
